cycle,t_wake_us,wake_latency_us,period_us,bus_us,rc
15455,154550074.830,74.830,9997.245,943.864,0
15456,154560078.223,78.223,10003.393,940.234,0
15457,154570077.561,77.561,9999.338,940.197,0
15458,154580077.029,77.029,9999.468,934.271,0
15459,154590078.126,78.126,10001.097,939.290,0
15460,154600078.038,78.038,9999.912,938.327,0
15461,154610077.283,77.283,9999.245,938.660,0
15462,154620075.862,75.862,9998.579,941.863,0
15463,154630076.663,76.663,10000.801,940.382,0
15464,154640076.927,76.927,10000.264,939.586,0
15465,154650074.376,74.376,9997.449,943.198,0
15466,154660075.936,75.936,10001.560,939.753,0
15467,154670075.774,75.774,9999.838,932.883,0
15468,154680078.297,78.297,10002.523,938.179,0
15469,154690076.913,76.913,9998.616,931.975,0
15470,154700077.862,77.862,10000.949,929.771,0
15471,154710075.218,75.218,9997.356,935.993,0
15472,154720077.871,77.871,10002.653,944.716,0
15473,154730078.005,78.005,10000.134,939.994,0
15474,154740074.806,74.806,9996.801,935.105,0
15475,154750097.625,97.625,10022.819,938.363,0
15476,154760077.796,77.796,9980.171,942.901,0
15477,154770075.227,75.227,9997.431,936.587,0
15478,154780074.528,74.528,9999.301,943.567,0
15479,154790074.366,74.366,9999.838,936.271,0
15480,154800074.315,74.315,9999.949,931.735,0
15481,154810074.319,74.319,10000.004,942.512,0
15482,154820074.287,74.287,9999.968,935.531,0
15483,154830073.902,73.902,9999.615,938.808,0
15484,154840074.129,74.129,10000.227,938.253,0
15485,154850074.541,74.541,10000.412,935.734,0
15486,154860064.453,64.453,9989.912,919.846,0
15487,154870064.643,64.643,10000.190,920.271,0
15488,154880064.518,64.518,9999.875,920.698,0
15489,154890064.208,64.208,9999.690,926.104,0
15490,154900064.453,64.453,10000.245,924.864,0
15491,154910064.976,64.976,10000.523,928.494,0
15492,154920064.925,64.925,9999.949,929.734,0
15493,154930064.522,64.522,9999.597,928.827,0
15494,154940064.397,64.397,9999.875,911.012,0
15495,154950064.420,64.420,10000.023,912.753,0
15496,154960058.462,58.462,9994.042,903.716,0
15497,154970058.152,58.152,9999.690,905.012,0
15498,154980057.953,57.953,9999.801,908.586,0
15499,154990057.939,57.939,9999.986,908.641,0
15500,155000057.999,57.999,10000.060,909.475,0
15501,155010058.151,58.151,10000.152,887.290,0
15502,155020057.989,57.989,9999.838,912.827,0
15503,155030058.123,58.123,10000.134,890.253,0
15504,155040057.906,57.906,9999.783,915.919,0
15505,155050058.096,58.096,10000.190,916.549,0
15506,155060057.971,57.971,9999.875,893.031,0
15507,155070058.068,58.068,10000.097,883.049,0
15508,155080057.961,57.961,9999.893,888.438,0
15509,155090057.929,57.929,9999.968,878.790,0
15510,155100058.026,58.026,10000.097,885.790,0
15511,155110058.179,58.179,10000.153,894.419,0
15512,155120058.016,58.016,9999.837,899.624,0
15513,155130058.169,58.169,10000.153,894.790,0
15514,155140057.803,57.803,9999.634,895.642,0
15515,155150058.104,58.104,10000.301,898.105,0
15516,155160058.535,58.535,10000.431,895.845,0
15517,155170058.243,58.243,9999.708,900.049,0
15518,155180058.136,58.136,9999.893,883.291,0
15519,155190057.974,57.974,9999.838,885.790,0
15520,155200058.368,58.368,10000.394,904.827,0
15521,155210058.076,58.076,9999.708,880.068,0
15522,155220058.266,58.266,10000.190,890.549,0
15523,155230057.900,57.900,9999.634,882.734,0
15524,155240058.331,58.331,10000.431,884.993,0
15525,155250056.502,56.502,9998.171,887.031,0
15526,155260058.062,58.062,10001.560,885.790,0
15527,155270058.122,58.122,10000.060,888.253,0
15528,155280057.923,57.923,9999.801,883.828,0
15529,155290058.002,58.002,10000.079,891.290,0
15530,155300058.080,58.080,10000.078,878.550,0
15531,155310058.214,58.214,10000.134,886.420,0
15532,155320057.774,57.774,9999.560,881.790,0
15533,155330058.094,58.094,10000.320,888.197,0
15534,155340058.247,58.247,10000.153,890.753,0
15535,155350058.047,58.047,9999.800,885.587,0
15536,155360058.145,58.145,10000.098,886.550,0
15537,155370058.242,58.242,10000.097,888.142,0
15538,155380057.894,57.894,9999.652,890.586,0
15539,155390058.177,58.177,10000.283,891.049,0
15540,155400057.922,57.922,9999.745,892.272,0
15541,155410058.019,58.019,10000.097,894.957,0
15542,155420058.061,58.061,10000.042,888.160,0
15543,155430058.047,58.047,9999.986,897.012,0
15544,155440058.107,58.107,10000.060,882.457,0
15545,155450058.056,58.056,9999.949,883.346,0
15546,155460058.042,58.042,9999.986,885.327,0
15547,155470058.324,58.324,10000.282,886.271,0
15548,155480057.977,57.977,9999.653,888.068,0
15549,155490058.000,58.000,10000.023,889.790,0
15550,155500057.894,57.894,9999.894,882.253,0
15551,155510058.158,58.158,10000.264,882.919,0
15552,155520057.977,57.977,9999.819,885.623,0
15553,155530057.926,57.926,9999.949,885.957,0
15554,155540058.153,58.153,10000.227,879.179,0
15555,155550058.120,58.120,9999.967,889.624,0
15556,155560057.958,57.958,9999.838,881.901,0
15557,155570058.278,58.278,10000.320,891.586,0
15558,155580058.134,58.134,9999.856,893.067,0
15559,155590058.009,58.009,9999.875,894.846,0
15560,155600057.995,57.995,9999.986,887.605,0
15561,155610091.907,91.907,10033.912,932.327,0
15562,155620063.208,63.208,9971.301,918.050,0
15563,155630057.824,57.824,9994.616,885.642,0
15564,155640059.050,59.050,10001.226,885.271,0
15565,155650058.777,58.777,9999.727,888.364,0
15566,155660059.022,59.022,10000.245,888.012,0
15567,155670058.638,58.638,9999.616,890.216,0
15568,155680058.420,58.420,9999.782,891.716,0
15569,155690058.518,58.518,10000.098,893.086,0
15570,155700058.004,58.004,9999.486,895.456,0
15571,155710058.323,58.323,10000.319,895.790,0
15572,155720058.254,58.254,9999.931,897.012,0
15573,155730056.758,56.758,9998.504,900.179,0
15574,155740058.615,58.615,10001.857,899.772,0
15575,155750057.860,57.860,9999.245,901.679,0
15576,155760056.976,56.976,9999.116,903.827,0
15577,155770058.387,58.387,10001.411,904.142,0
15578,155780058.188,58.188,9999.801,905.939,0
15579,155790058.119,58.119,9999.931,907.235,0
15580,155800057.920,57.920,9999.801,908.938,0
15581,155810058.147,58.147,10000.227,910.734,0
15582,155820058.521,58.521,10000.374,910.939,0
15583,155830058.359,58.359,9999.838,912.809,0
15584,155840058.142,58.142,9999.783,913.845,0
15585,155850057.831,57.831,9999.689,916.123,0
15586,155860058.058,58.058,10000.227,917.087,0
15587,155870058.174,58.174,10000.116,918.160,0
15588,155880058.216,58.216,10000.042,919.438,0
15589,155890058.072,58.072,9999.856,921.030,0
15590,155900057.743,57.743,9999.671,922.994,0
15591,155910058.118,58.118,10000.375,924.290,0
15592,155920058.234,58.234,10000.116,925.179,0
15593,155930057.961,57.961,9999.727,927.382,0
15594,155940058.058,58.058,10000.097,928.308,0
15595,155950058.007,58.007,9999.949,929.790,0
15596,155960058.215,58.215,10000.208,931.123,0
15597,155970058.146,58.146,9999.931,932.141,0
15598,155980058.113,58.113,9999.967,933.419,0
15599,155990058.062,58.062,9999.949,935.253,0
15600,156000058.122,58.122,10000.060,936.753,0
15601,156010058.016,58.016,9999.894,938.197,0
15602,156020058.298,58.298,10000.282,938.827,0
15603,156030058.099,58.099,9999.801,940.790,0
15604,156040057.992,57.992,9999.893,942.605,0
15605,156050058.664,58.664,10000.672,943.178,0
15606,156060058.094,58.094,9999.430,945.716,0
15607,156070058.265,58.265,10000.171,945.993,0
15608,156080058.362,58.362,10000.097,947.345,0
15609,156090058.423,58.423,10000.061,948.975,0
15610,156100058.668,58.668,10000.245,949.494,0
15611,156110059.450,59.450,10000.782,950.697,0
15612,156120059.566,59.566,10000.116,951.567,0
15613,156130059.459,59.459,9999.893,953.512,0
15614,156140059.427,59.427,9999.968,953.956,0
15615,156150059.431,59.431,10000.004,955.994,0
15616,156160058.751,58.751,9999.320,958.883,0
15617,156170058.644,58.644,9999.893,959.605,0
15618,156180059.353,59.353,10000.709,959.771,0
15619,156190058.653,58.653,9999.300,963.679,0
15620,156200058.306,58.306,9999.653,963.530,0
15621,156210058.903,58.903,10000.597,884.457,0
15622,156220059.352,59.352,10000.449,888.513,0
15623,156230059.357,59.357,10000.005,888.513,0
15624,156240056.713,56.713,9997.356,883.772,0
15625,156250058.755,58.755,10002.042,884.031,0
15626,156260058.963,58.963,10000.208,894.327,0
15627,156270058.523,58.523,9999.560,886.494,0
15628,156280058.065,58.065,9999.542,887.827,0
15629,156290059.421,59.421,10001.356,888.698,0
15630,156300058.944,58.944,9999.523,891.253,0
15631,156310057.819,57.819,9998.875,894.123,0
15632,156320059.583,59.583,10001.764,883.327,0
15633,156330059.347,59.347,9999.764,885.457,0
15634,156340058.426,58.426,9999.079,888.068,0
15635,156350058.875,58.875,10000.449,888.735,0
15636,156360058.564,58.564,9999.689,890.438,0
15637,156370059.143,59.143,10000.579,891.364,0
15638,156380059.203,59.203,10000.060,881.234,0
15639,156390059.134,59.134,9999.931,883.161,0
15640,156400059.083,59.083,9999.949,886.957,0
15641,156410057.976,57.976,9998.893,887.679,0
15642,156420059.240,59.240,10001.264,889.587,0
15643,156430059.152,59.152,9999.912,892.568,0
15644,156440059.323,59.323,10000.171,890.383,0
15645,156450059.309,59.309,9999.986,897.087,0
15646,156460058.999,58.999,9999.690,886.771,0
15647,156470059.207,59.207,10000.208,886.402,0
15648,156480059.212,59.212,10000.005,889.217,0
15649,156490058.994,58.994,9999.782,890.902,0
15650,156500059.091,59.091,10000.097,893.494,0
15651,156510058.800,58.800,9999.709,885.290,0
15652,156520059.341,59.341,10000.541,892.920,0
15653,156530059.179,59.179,9999.838,889.198,0
15654,156540058.165,58.165,9998.986,890.198,0
15655,156550059.336,59.336,10001.171,890.290,0
15656,156560058.915,58.915,9999.579,892.494,0
15657,156570059.309,59.309,10000.394,895.605,0
15658,156580059.072,59.072,9999.763,893.160,0
15659,156590059.151,59.151,10000.079,897.475,0
15660,156600059.100,59.100,9999.949,899.364,0
15661,156610058.845,58.845,9999.745,900.698,0
15662,156620058.350,58.350,9999.505,900.457,0
15663,156630058.929,58.929,10000.579,900.198,0
15664,156640059.100,59.100,10000.171,904.549,0
15665,156650059.012,59.012,9999.912,904.845,0
15666,156660058.053,58.053,9999.041,889.105,0
15667,156670058.206,58.206,10000.153,906.938,0
15668,156680059.211,59.211,10001.005,910.197,0
15669,156690059.326,59.326,10000.115,892.087,0
15670,156700059.257,59.257,9999.931,893.160,0
15671,156710059.039,59.039,9999.782,894.790,0
15672,156720059.173,59.173,10000.134,896.754,0
15673,156730058.956,58.956,9999.783,897.105,0
15674,156740059.090,59.090,10000.134,898.290,0
15675,156750059.261,59.261,10000.171,900.605,0
15676,156760058.655,58.655,9999.394,902.586,0
15677,156770058.474,58.474,9999.819,879.087,0
15678,156780058.423,58.423,9999.949,904.938,0
15679,156790058.298,58.298,9999.875,905.919,0
15680,156800059.154,59.154,10000.856,908.049,0
15681,156810059.066,59.066,9999.912,909.253,0
15682,156820058.312,58.312,9999.246,889.642,0
15683,156830059.039,59.039,10000.727,890.086,0
15684,156840059.451,59.451,10000.412,882.327,0
15685,156850058.159,58.159,9998.708,896.845,0
15686,156860058.626,58.626,10000.467,884.346,0
15687,156870058.223,58.223,9999.597,893.771,0
15688,156880059.543,59.543,10001.320,917.956,0
15689,156890059.325,59.325,9999.782,893.994,0
15690,156900058.904,58.904,9999.579,897.438,0
15691,156910058.834,58.834,9999.930,900.920,0
15692,156920059.043,59.043,10000.209,899.160,0
15693,156930058.899,58.899,9999.856,902.864,0
15694,156940058.996,58.996,10000.097,902.420,0
15695,156950058.890,58.890,9999.894,895.660,0
15696,156960059.339,59.339,10000.449,904.068,0
15697,156970059.214,59.214,9999.875,908.808,0
15698,156980059.237,59.237,10000.023,904.845,0
15699,156990059.389,59.389,10000.152,911.938,0
15700,157000059.209,59.209,9999.820,908.845,0
15701,157010058.473,58.473,9999.264,905.012,0
15702,157020058.348,58.348,9999.875,912.531,0
15703,157030059.445,59.445,10001.097,919.067,0
15704,157040058.931,58.931,9999.486,918.160,0
15705,157050059.158,59.158,10000.227,912.383,0
15706,157060059.421,59.421,10000.263,912.253,0
15707,157070059.130,59.130,9999.709,913.030,0
15708,157080058.856,58.856,9999.726,915.734,0
15709,157090059.231,59.231,10000.375,925.624,0
15710,157100059.125,59.125,9999.894,918.716,0
15711,157110058.092,58.092,9998.967,928.661,0
15712,157120058.986,58.986,10000.894,920.771,0
15713,157130059.231,59.231,10000.245,928.531,0
15714,157140059.291,59.291,10000.060,924.716,0
15715,157150058.148,58.148,9998.857,929.178,0
15716,157160058.449,58.449,10000.301,930.549,0
15717,157170058.101,58.101,9999.652,937.549,0
15718,157180059.198,59.198,10001.097,933.124,0
15719,157190059.407,59.407,10000.209,937.920,0
15720,157200059.356,59.356,9999.949,940.530,0
15721,157210058.694,58.694,9999.338,936.160,0
15722,157220059.346,59.346,10000.652,938.864,0
15723,157230059.295,59.295,9999.949,937.605,0
15724,157240058.411,58.411,9999.116,942.716,0
15725,157250058.119,58.119,9999.708,948.271,0
15726,157260059.291,59.291,10001.172,948.623,0
15727,157270058.128,58.128,9998.837,950.530,0
15728,157280059.096,59.096,10000.968,949.419,0
15729,157290059.323,59.323,10000.227,953.697,0
15730,157300058.253,58.253,9998.930,955.160,0
15731,157310058.406,58.406,10000.153,957.623,0
15732,157320059.170,59.170,10000.764,946.660,0
15733,157330059.193,59.193,10000.023,957.123,0
15734,157340059.179,59.179,9999.986,956.808,0
15735,157350058.258,58.258,9999.079,962.216,0
15736,157360058.114,58.114,9999.856,961.586,0
15737,157370059.378,59.378,10001.264,956.419,0
15738,157380059.308,59.308,9999.930,957.771,0
15739,157390059.072,59.072,9999.764,956.882,0
15740,157400059.410,59.410,10000.338,964.845,0
15741,157410059.248,59.248,9999.838,960.530,0
15742,157420058.660,58.660,9999.412,882.956,0
15743,157430059.387,59.387,10000.727,881.642,0
15744,157440059.373,59.373,9999.986,892.198,0
15745,157450059.174,59.174,9999.801,885.382,0
15746,157460059.234,59.234,10000.060,895.198,0
15747,157470058.738,58.738,9999.504,888.568,0
15748,157480059.132,59.132,10000.394,885.698,0
15749,157490059.192,59.192,10000.060,888.401,0
15750,157500059.085,59.085,9999.893,889.013,0
15751,157510059.072,59.072,9999.987,900.512,0
15752,157520058.465,58.465,9999.393,894.457,0
15753,157530059.321,59.321,10000.856,893.642,0
15754,157540059.011,59.011,9999.690,880.031,0
15755,157550059.294,59.294,10000.283,900.308,0
15756,157560059.020,59.020,9999.726,885.549,0
15757,157570057.895,57.895,9998.875,883.179,0
15758,157580059.159,59.159,10001.264,900.920,0
15759,157590058.256,58.256,9999.097,888.735,0
15760,157600059.039,59.039,10000.783,885.919,0
15761,157610059.228,59.228,10000.189,888.476,0
15762,157620058.066,58.066,9998.838,891.087,0
15763,157630059.293,59.293,10001.227,891.031,0
15764,157640059.057,59.057,9999.764,892.365,0
15765,157650058.895,58.895,9999.838,892.975,0
15766,157660058.751,58.751,9999.856,884.827,0
15767,157670058.034,58.034,9999.283,897.364,0
15768,157680059.094,59.094,10001.060,881.105,0
15769,157690059.265,59.265,10000.171,897.827,0
15770,157700059.140,59.140,9999.875,901.179,0
15771,157710059.033,59.033,9999.893,903.364,0
15772,157720058.945,58.945,9999.912,889.568,0
15773,157730059.302,59.302,10000.357,904.308,0
15774,157740059.121,59.121,9999.819,888.253,0
15775,157750059.181,59.181,10000.060,883.105,0
15776,157760059.149,59.149,9999.968,882.790,0
15777,157770059.042,59.042,9999.893,880.420,0
15778,157780057.973,57.973,9998.931,888.994,0
15779,157790058.496,58.496,10000.523,888.476,0
15780,157800059.167,59.167,10000.671,889.457,0
15781,157810056.653,56.653,9997.486,894.475,0
15782,157820058.861,58.861,10002.208,917.624,0
15783,157830059.051,59.051,10000.190,905.568,0
15784,157840059.333,59.333,10000.282,905.512,0
15785,157850059.116,59.116,9999.783,899.697,0
15786,157860058.454,58.454,9999.338,899.623,0
15787,157870059.273,59.273,10000.819,903.160,0
15788,157880059.074,59.074,9999.801,888.308,0
15789,157890059.208,59.208,10000.134,891.327,0
15790,157900058.250,58.250,9999.042,890.142,0
15791,157910058.273,58.273,10000.023,887.975,0
15792,157920059.407,59.407,10001.134,885.531,0
15793,157930058.875,58.875,9999.468,886.882,0
15794,157940057.972,57.972,9999.097,898.327,0
15795,157950059.125,59.125,10001.153,893.901,0
15796,157960059.074,59.074,9999.949,881.420,0
15797,157970059.115,59.115,10000.041,886.661,0
15798,157980058.823,58.823,9999.708,887.217,0
15799,157990059.235,59.235,10000.412,888.327,0
15800,158000059.184,59.184,9999.949,888.235,0
15801,158010059.059,59.059,9999.875,890.457,0
15802,158020059.082,59.082,10000.023,882.679,0
15803,158030058.957,58.957,9999.875,893.438,0
15804,158040058.832,58.832,9999.875,886.365,0
15805,158050058.818,58.818,9999.986,887.327,0
15806,158060059.119,59.119,10000.301,887.883,0
15807,158070058.698,58.698,9999.579,882.439,0
15808,158080058.851,58.851,10000.153,892.679,0
15809,158090059.170,59.170,10000.319,883.994,0
15810,158100059.360,59.360,10000.190,885.624,0
15811,158110058.050,58.050,9998.690,898.012,0
15812,158120058.962,58.962,10000.912,879.735,0
15813,158130059.151,59.151,10000.189,880.957,0
15814,158140059.248,59.248,10000.097,882.513,0
15815,158150059.272,59.272,10000.024,882.382,0
15816,158160058.683,58.683,9999.411,882.012,0
15817,158170058.188,58.188,9999.505,897.401,0
15818,158180059.137,59.137,10000.949,887.901,0
15819,158190058.586,58.586,9999.449,889.697,0
15820,158200059.054,59.054,10000.468,882.197,0
15821,158210058.947,58.947,9999.893,882.438,0
15822,158220059.507,59.507,10000.560,884.864,0
15823,158230058.160,58.160,9998.653,889.272,0
15824,158240059.276,59.276,10001.116,889.179,0
15825,158250059.280,59.280,10000.004,890.457,0
15826,158260058.896,58.896,9999.616,880.994,0
15827,158270059.178,59.178,10000.282,881.920,0
15828,158280058.887,58.887,9999.709,884.753,0
15829,158290056.817,56.817,9997.930,879.975,0
15830,158300059.118,59.118,10002.301,887.365,0
15831,158310059.011,59.011,9999.893,889.605,0
15832,158320056.349,56.349,9997.338,885.235,0
15833,158330057.687,57.687,10001.338,885.605,0
15834,158340057.877,57.877,10000.190,885.809,0
15835,158350059.270,59.270,10001.393,883.809,0
15836,158360059.127,59.127,9999.857,886.846,0
15837,158370059.150,59.150,10000.023,888.957,0
15838,158380058.951,58.951,9999.801,890.494,0
15839,158390058.011,58.011,9999.060,891.679,0
15840,158400058.441,58.441,10000.430,894.198,0
15841,158410058.113,58.113,9999.672,876.364,0
15842,158420059.191,59.191,10001.078,896.420,0
15843,158430059.029,59.029,9999.838,880.457,0
15844,158440058.645,58.645,9999.616,879.401,0
15845,158450058.242,58.242,9999.597,880.420,0
15846,158460059.024,59.024,10000.782,885.068,0
15847,158470058.307,58.307,9999.283,890.382,0
15848,158480058.034,58.034,9999.727,885.382,0
15849,158490058.131,58.131,10000.097,887.216,0
15850,158500059.061,59.061,10000.930,891.031,0
15851,158510059.232,59.232,10000.171,889.309,0
15852,158520059.200,59.200,9999.968,889.679,0
15853,158530058.908,58.908,9999.708,891.068,0
15854,158540059.209,59.209,10000.301,892.938,0
15855,158550059.251,59.251,10000.042,895.382,0
15856,158560059.089,59.089,9999.838,896.142,0
15857,158570059.186,59.186,10000.097,883.105,0
15858,158580058.709,58.709,9999.523,885.679,0
15859,158590059.121,59.121,10000.412,887.087,0
15860,158600059.107,59.107,9999.986,890.327,0
15861,158610059.149,59.149,10000.042,889.123,0
15862,158620058.172,58.172,9999.023,883.216,0
15863,158630058.806,58.806,10000.634,887.050,0
15864,158640058.773,58.773,9999.967,879.865,0
15865,158650058.908,58.908,10000.135,889.105,0
15866,158660058.412,58.412,9999.504,885.235,0
15867,158670058.287,58.287,9999.875,889.531,0
15868,158680058.940,58.940,10000.653,885.290,0
15869,158690059.185,59.185,10000.245,891.605,0
15870,158700058.930,58.930,9999.745,893.272,0
15871,158710059.379,59.379,10000.449,887.939,0
15872,158720059.106,59.106,9999.727,892.827,0
15873,158730058.963,58.963,9999.857,897.549,0
15874,158740058.893,58.893,9999.930,897.771,0
15875,158750058.805,58.805,9999.912,899.493,0
15876,158760059.254,59.254,10000.449,906.327,0
15877,158770059.277,59.277,10000.023,887.864,0
15878,158780059.078,59.078,9999.801,892.309,0
15879,158790059.212,59.212,10000.134,887.587,0
15880,158800056.624,56.624,9997.412,881.809,0
15881,158810059.314,59.314,10002.690,885.587,0
15882,158820059.263,59.263,9999.949,878.975,0
15883,158830058.971,58.971,9999.708,880.531,0
15884,158840058.568,58.568,9999.597,880.420,0
15885,158850058.943,58.943,10000.375,893.031,0
15886,158860059.170,59.170,10000.227,886.846,0
15887,158870059.323,59.323,10000.153,891.309,0
15888,158880059.013,59.013,9999.690,886.402,0
15889,158890059.165,59.165,10000.152,888.013,0
15890,158900058.022,58.022,9998.857,883.976,0
15891,158910059.138,59.138,10001.116,880.938,0
15892,158920058.975,58.975,9999.837,886.679,0
15893,158930059.128,59.128,10000.153,887.531,0
15894,158940059.040,59.040,9999.912,887.068,0
15895,158950059.193,59.193,10000.153,881.679,0
15896,158960057.938,57.938,9998.745,892.049,0
15897,158970059.109,59.109,10001.171,882.680,0
15898,158980059.188,59.188,10000.079,885.975,0
15899,158990058.896,58.896,9999.708,886.568,0
15900,159000058.938,58.938,10000.042,885.605,0
15901,159010059.257,59.257,10000.319,886.494,0
15902,159020059.243,59.243,9999.986,891.012,0
15903,159030059.081,59.081,9999.838,887.161,0
15904,159040058.938,58.938,9999.857,3087.534,0
15905,159050060.553,60.553,10001.615,904.439,0
15906,159060058.521,58.521,9997.968,896.049,0
15907,159070058.100,58.100,9999.579,890.660,0
15908,159080059.067,59.067,10000.967,882.105,0
15909,159090058.461,58.461,9999.394,881.401,0
15910,159100059.132,59.132,10000.671,885.531,0
15911,159110059.229,59.229,10000.097,886.938,0
15912,159120059.160,59.160,9999.931,889.049,0
15913,159130059.257,59.257,10000.097,889.290,0
15914,159140059.206,59.206,9999.949,881.735,0
15915,159150059.136,59.136,9999.930,889.179,0
15916,159160058.826,58.826,9999.690,885.568,0
15917,159170058.368,58.368,9999.542,877.568,0
15918,159180059.113,59.113,10000.745,887.623,0
15919,159190059.340,59.340,10000.227,894.660,0
15920,159200059.381,59.381,10000.041,890.142,0
15921,159210059.441,59.441,10000.060,892.697,0
15922,159220059.390,59.390,9999.949,892.994,0
15923,159230059.247,59.247,9999.857,885.049,0
15924,159240059.307,59.307,10000.060,886.919,0
15925,159250059.367,59.367,10000.060,888.531,0
15926,159260059.372,59.372,10000.005,885.531,0
15927,159270058.987,58.987,9999.615,892.068,0
15928,159280059.288,59.288,10000.301,888.439,0
15929,159290059.311,59.311,10000.023,893.550,0
15930,159300059.205,59.205,9999.894,894.383,0
15931,159310059.321,59.321,10000.116,880.216,0
15932,159320058.677,58.677,9999.356,894.828,0
15933,159330058.978,58.978,10000.301,896.734,0
15934,159340059.186,59.186,10000.208,885.698,0
15935,159350058.154,58.154,9998.968,904.253,0
15936,159360059.380,59.380,10001.226,886.124,0
15937,159370059.144,59.144,9999.764,890.142,0
15938,159380059.149,59.149,10000.005,887.827,0
15939,159390028.561,28.561,9969.412,891.419,0
15940,159400059.232,59.232,10030.671,889.698,0
15941,159410058.125,58.125,9998.893,894.919,0
15942,159420059.260,59.260,10001.135,891.456,0
15943,159430059.264,59.264,10000.004,896.457,0
15944,159440058.713,58.713,9999.449,896.420,0
15945,159450058.162,58.162,9999.449,881.216,0
15946,159460059.167,59.167,10001.005,897.697,0
15947,159470059.301,59.301,10000.134,884.364,0
15948,159480058.546,58.546,9999.245,886.346,0
15949,159490057.866,57.866,9999.320,891.068,0
15950,159500059.148,59.148,10001.282,905.290,0
15951,159510059.430,59.430,10000.282,889.290,0
15952,159520059.157,59.157,9999.727,884.161,0
15953,159530059.329,59.329,10000.172,882.030,0
15954,159540058.648,58.648,9999.319,887.642,0
15955,159550059.190,59.190,10000.542,885.920,0
15956,159560059.194,59.194,10000.004,890.364,0
15957,159570059.199,59.199,10000.005,880.734,0
15958,159580059.055,59.055,9999.856,878.494,0
15959,159590058.763,58.763,9999.708,892.272,0
15960,159600056.675,56.675,9997.912,889.179,0
15961,159610058.717,58.717,10002.042,887.216,0
15962,159620059.036,59.036,10000.319,887.698,0
15963,159630058.911,58.911,9999.875,899.161,0
15964,159640058.546,58.546,9999.635,901.197,0
15965,159650058.995,58.995,10000.449,896.604,0
15966,159660058.684,58.684,9999.689,905.605,0
15967,159670058.318,58.318,9999.634,885.753,0
15968,159680059.119,59.119,10000.801,886.679,0
15969,159690058.994,58.994,9999.875,887.068,0
15970,159700059.221,59.221,10000.227,889.309,0
15971,159710059.226,59.226,10000.005,887.994,0
15972,159720059.286,59.286,10000.060,884.290,0
15973,159730059.216,59.216,9999.930,884.605,0
15974,159740058.813,58.813,9999.597,886.049,0
15975,159750058.337,58.337,9999.524,885.660,0
15976,159760058.989,58.989,10000.652,888.716,0
15977,159770058.883,58.883,9999.894,889.512,0
15978,159780058.961,58.961,10000.078,882.883,0
15979,159790059.003,59.003,10000.042,885.290,0
15980,159800059.008,59.008,10000.005,884.493,0
15981,159810059.327,59.327,10000.319,892.938,0
15982,159820058.924,58.924,9999.597,889.013,0
15983,159830057.929,57.929,9999.005,877.401,0
15984,159840058.970,58.970,10001.041,890.642,0
15985,159850058.419,58.419,9999.449,890.791,0
15986,159860058.350,58.350,9999.931,884.086,0
15987,159870058.929,58.929,10000.579,886.123,0
15988,159880059.229,59.229,10000.300,888.772,0
15989,159890058.938,58.938,9999.709,888.735,0
15990,159900059.294,59.294,10000.356,888.364,0
15991,159910059.076,59.076,9999.782,892.883,0
15992,159920057.285,57.285,9998.209,884.882,0
15993,159930058.623,58.623,10001.338,888.031,0
15994,159940059.127,59.127,10000.504,888.642,0
15995,159950058.373,58.373,9999.246,882.919,0
15996,159960071.821,71.821,10013.448,920.327,0
15997,159970070.826,70.826,9999.005,913.827,0
15998,159980070.701,70.701,9999.875,921.289,0
15999,159990068.891,68.891,9998.190,920.679,0
16000,160000070.525,70.525,10001.634,918.715,0
16001,160010070.196,70.196,9999.671,920.567,0
16002,160020070.386,70.386,10000.190,920.864,0
16003,160030070.020,70.020,9999.634,911.345,0
16004,160040070.302,70.302,10000.282,914.715,0
16005,160050068.066,68.066,9997.764,918.660,0
16006,160060077.441,77.441,10009.375,945.012,0
16007,160070078.168,78.168,10000.727,935.752,0
16008,160080078.339,78.339,10000.171,944.067,0
16009,160090077.270,77.270,9998.931,940.623,0
16010,160100078.015,78.015,10000.745,937.271,0
16011,160110077.483,77.483,9999.468,939.809,0
16012,160120076.969,76.969,9999.486,946.067,0
16013,160130078.158,78.158,10001.189,943.475,0
16014,160140078.052,78.052,9999.894,945.568,0
16015,160150075.353,75.353,9997.301,939.790,0
16016,160160076.561,76.561,10001.208,940.160,0
16017,160170075.047,75.047,9998.486,945.401,0
16018,160180077.792,77.792,10002.745,943.956,0
16019,160190085.167,85.167,10007.375,948.067,0
16020,160200078.561,78.561,9993.394,933.290,0
16021,160210077.028,77.028,9998.467,948.697,0
16022,160220079.477,79.477,10002.449,934.364,0
16023,160230078.093,78.093,9998.616,938.956,0
16024,160240077.949,77.949,9999.856,943.845,0
16025,160250074.436,74.436,9996.487,937.605,0
16026,160260078.181,78.181,10003.745,942.530,0
16027,160270078.241,78.241,10000.060,936.382,0
16028,160280077.449,77.449,9999.208,936.216,0
16029,160290078.046,78.046,10000.597,939.975,0
16030,160300076.477,76.477,9998.431,936.845,0
16031,160310077.648,77.648,10001.171,944.012,0
16032,160320077.616,77.616,9999.968,934.420,0
16033,160330078.120,78.120,10000.504,942.864,0
16034,160340074.347,74.347,9996.227,942.771,0
16035,160350073.259,73.259,9998.912,943.604,0
16036,160360077.578,77.578,10004.319,938.605,0
