cycle,t_wake_us,wake_latency_us,period_us,bus_us,rc
556,5560139.148,139.148,10008.061,1023.956,0
557,5570127.079,127.079,9987.931,1008.252,0
558,5580117.306,117.306,9990.227,1038.159,0
559,5590122.793,122.793,10005.487,1012.623,0
560,5600033.336,33.336,9910.543,956.179,0
561,5610018.989,18.989,9985.653,917.401,0
562,5620029.457,29.457,10010.468,945.086,0
563,5630033.147,33.147,10003.690,932.642,0
564,5640026.578,26.578,9993.431,943.586,0
565,5650026.084,26.084,9999.506,949.364,0
566,5660026.718,26.718,10000.634,948.289,0
567,5670091.667,91.667,10064.949,957.605,0
568,5680154.450,154.450,10062.783,1042.345,0
569,5690113.066,113.066,9958.616,1012.326,0
570,5700146.349,146.349,10033.283,1043.697,0
571,5710127.799,127.799,9981.450,1029.196,0
572,5720024.934,24.934,9897.135,933.568,0
573,5730075.847,75.847,10050.913,964.067,0
574,5740121.814,121.814,10045.967,1034.975,0
575,5750097.986,97.986,9976.172,1013.845,0
576,5760070.714,70.714,9972.728,950.012,0
577,5770132.496,132.496,10061.782,997.123,0
578,5780026.169,26.169,9893.673,928.957,0
579,5790164.247,164.247,10138.078,1019.770,0
580,5800028.235,28.235,9863.988,929.957,0
581,5810074.591,74.591,10046.356,952.327,0
582,5820023.097,23.097,9948.506,931.253,0
583,5830031.139,31.139,10008.042,941.901,0
584,5840111.292,111.292,10080.153,1023.012,0
585,5850169.019,169.019,10057.727,1036.900,0
586,5860035.525,35.525,9866.506,980.457,0
587,5870068.770,68.770,10033.245,959.012,0
588,5880021.220,21.220,9952.450,930.660,0
589,5890028.688,28.688,10007.468,932.679,0
590,5900024.082,24.082,9995.394,920.105,0
591,5910154.772,154.772,10130.690,1025.733,0
592,5920132.351,132.351,9977.579,1025.048,0
593,5930148.801,148.801,10016.450,1074.622,0
594,5940120.028,120.028,9971.227,1016.271,0
595,5950143.533,143.533,10023.505,1016.974,0
596,5960025.669,25.669,9882.136,929.161,0
597,5970027.174,27.174,10001.505,929.493,0
598,5980070.068,70.068,10042.894,965.086,0
599,5990028.295,28.295,9958.227,926.938,0
600,6000027.060,27.060,9998.765,939.419,0
601,6010027.009,27.009,9999.949,923.827,0
602,6020029.274,29.274,10002.265,926.809,0
603,6030038.260,38.260,10008.986,930.790,0
604,6040031.932,31.932,9993.672,927.660,0
605,6050184.955,184.955,10153.023,1056.993,0
